snapshot_date,expiry,type,S0,K,T,dte,bid,ask,mid,spread,rel_spread,volume,open_interest,r,q,forward,iv_mkt,vega,moneyness
2026-06-24,2026-08-21,call,733.239990234375,747.0,0.1589041095890411,58,15.46,15.59,15.525,0.129999999999999,0.00837359098228657,190.0,256,0.03690000057220459,0.012664339266372794,736.06924906974,0.1749139737233366,114.57271852279219,1.0187660383351795
2026-06-24,2026-08-21,call,733.239990234375,748.0,0.1589041095890411,58,14.91,15.04,14.975,0.129999999999999,0.00868113522537556,253.0,503,0.03690000057220459,0.012664339266372794,736.06924906974,0.17357084282955643,114.11816575845772,1.0201298482927903
2026-06-24,2026-08-21,call,733.239990234375,749.0,0.1589041095890411,58,14.38,14.51,14.445,0.129999999999999,0.008999653859466874,108.0,717,0.03690000057220459,0.012664339266372794,736.06924906974,0.17232779940108636,113.61082539451255,1.021493658250401
2026-06-24,2026-08-21,call,733.239990234375,750.0,0.1589041095890411,58,13.86,13.98,13.92,0.120000000000001,0.008620689655172485,1570.0,12364,0.03690000057220459,0.012664339266372794,736.06924906974,0.17105235553330067,113.04485294855579,1.0228574682080116
2026-06-24,2026-08-21,call,733.239990234375,751.0,0.1589041095890411,58,13.34,13.47,13.405000000000001,0.13000000000000078,0.009697873927638998,114.0,1134,0.03690000057220459,0.012664339266372794,736.06924906974,0.16978730207676704,112.4205389421183,1.0242212781656224
2026-06-24,2026-08-21,call,733.239990234375,752.0,0.1589041095890411,58,12.84,12.97,12.905000000000001,0.13000000000000078,0.010073614877954341,284.0,3679,0.03690000057220459,0.012664339266372794,736.06924906974,0.16857638539909023,111.73968789947364,1.0255850881232331
2026-06-24,2026-08-21,call,733.239990234375,753.0,0.1589041095890411,58,12.35,12.47,12.41,0.120000000000001,0.009669621273166881,96.0,1104,0.03690000057220459,0.012664339266372794,736.06924906974,0.16732943058604824,110.99568781025643,1.0269488980808437
2026-06-24,2026-08-21,call,733.239990234375,754.0,0.1589041095890411,58,11.87,11.99,11.93,0.120000000000001,0.010058675607711735,97.0,1669,0.03690000057220459,0.012664339266372794,736.06924906974,0.16613532997018743,110.19398737709747,1.0283127080384544
2026-06-24,2026-08-21,call,733.239990234375,755.0,0.1589041095890411,58,11.4,11.52,11.46,0.11999999999999922,0.010471204188481607,172.0,3544,0.03690000057220459,0.012664339266372794,736.06924906974,0.16494848833143638,109.33075201185171,1.029676517996065
2026-06-24,2026-08-21,call,733.239990234375,756.0,0.1589041095890411,58,10.94,11.06,11.0,0.120000000000001,0.010909090909091,233.0,1492,0.03690000057220459,0.012664339266372794,736.06924906974,0.1637680767281874,108.40520282314573,1.0310403279536757
2026-06-24,2026-08-21,call,733.239990234375,757.0,0.1589041095890411,58,10.49,10.61,10.55,0.11999999999999922,0.011374407582938314,89.0,1392,0.03690000057220459,0.012664339266372794,736.06924906974,0.16259330230908095,107.41664357679765,1.0324041379112865
2026-06-24,2026-08-21,call,733.239990234375,758.0,0.1589041095890411,58,10.06,10.17,10.115,0.10999999999999943,0.010874938210578293,55.0,768,0.03690000057220459,0.012664339266372794,736.06924906974,0.1614703952960916,106.37087645566999,1.033767947868897
2026-06-24,2026-08-21,call,733.239990234375,759.0,0.1589041095890411,58,9.63,9.75,9.690000000000001,0.11999999999999922,0.012383900928792487,78.0,690,0.03690000057220459,0.012664339266372794,736.06924906974,0.1603525930130823,105.26245588750348,1.0351317578265078
2026-06-24,2026-08-21,call,733.239990234375,760.0,0.1589041095890411,58,9.27,9.33,9.3,0.0600000000000005,0.006451612903225859,836.0,12055,0.03690000057220459,0.012664339266372794,736.06924906974,0.15947941951956787,104.1307622673773,1.0364955677841186
2026-06-24,2026-08-21,call,733.239990234375,761.0,0.1589041095890411,58,8.82,8.93,8.875,0.10999999999999943,0.012394366197183034,83.0,1159,0.03690000057220459,0.012664339266372794,736.06924906974,0.15817852938987326,102.86554112403279,1.037859377741729
2026-06-24,2026-08-21,call,733.239990234375,762.0,0.1589041095890411,58,8.43,8.54,8.485,0.10999999999999943,0.012964054213317554,121.0,1939,0.03690000057220459,0.012664339266372794,736.06924906974,0.1571224086896966,101.57870236371924,1.0392231876993399
2026-06-24,2026-08-21,call,733.239990234375,763.0,0.1589041095890411,58,8.05,8.16,8.105,0.10999999999999943,0.013571869216532934,107.0,931,0.03690000057220459,0.012664339266372794,736.06924906974,0.15607057424775253,100.23090601930886,1.0405869976569506
2026-06-24,2026-08-21,call,733.239990234375,764.0,0.1589041095890411,58,7.69,7.79,7.74,0.09999999999999964,0.012919896640826828,74.0,916,0.03690000057220459,0.012664339266372794,736.06924906974,0.15507332550039388,98.83427786521692,1.0419508076145612
2026-06-24,2026-08-21,call,733.239990234375,765.0,0.1589041095890411,58,7.33,7.43,7.38,0.09999999999999964,0.013550135501354966,406.0,4121,0.03690000057220459,0.012664339266372794,736.06924906974,0.15403000523343674,97.36716222187106,1.043314617572172
2026-06-24,2026-08-21,call,733.239990234375,766.0,0.1589041095890411,58,6.99,7.09,7.04,0.09999999999999964,0.014204545454545404,48.0,900,0.03690000057220459,0.012664339266372794,736.06924906974,0.15309465550154294,95.86882404639441,1.0446784275297825
2026-06-24,2026-08-21,call,733.239990234375,767.0,0.1589041095890411,58,6.66,6.76,6.71,0.09999999999999964,0.014903129657227966,40.0,1284,0.03690000057220459,0.012664339266372794,736.06924906974,0.1521663314009134,94.31727572752968,1.0460422374873932
2026-06-24,2026-08-21,call,733.239990234375,768.0,0.1589041095890411,58,6.34,6.44,6.390000000000001,0.10000000000000053,0.015649452269170663,238.0,1131,0.03690000057220459,0.012664339266372794,736.06924906974,0.15124538743127156,92.71411969908574,1.047406047445004
2026-06-24,2026-08-21,call,733.239990234375,769.0,0.1589041095890411,58,6.03,6.13,6.08,0.09999999999999964,0.01644736842105257,138.0,770,0.03690000057220459,0.012664339266372794,736.06924906974,0.15033231375756786,91.06120025627652,1.0487698574026145
2026-06-24,2026-08-21,call,733.239990234375,770.0,0.1589041095890411,58,5.74,5.82,5.78,0.08000000000000007,0.013840830449827002,664.0,10992,0.03690000057220459,0.012664339266372794,736.06924906974,0.14942772409026114,89.36061311855255,1.0501336673602253
2026-06-24,2026-08-21,call,733.239990234375,771.0,0.1589041095890411,58,5.45,5.54,5.495,0.08999999999999986,0.016378525932666033,96.0,3004,0.03690000057220459,0.012664339266372794,736.06924906974,0.14858945958221279,87.63533216659695,1.051497477317836
2026-06-24,2026-08-21,call,733.239990234375,772.0,0.1589041095890411,58,5.17,5.26,5.215,0.08999999999999986,0.017257909875359512,48.0,1347,0.03690000057220459,0.012664339266372794,736.06924906974,0.14770554180432127,85.8483916698139,1.0528612872754466
2026-06-24,2026-08-21,call,733.239990234375,773.0,0.1589041095890411,58,4.91,5.0,4.955,0.08999999999999986,0.018163471241170504,69.0,909,0.03690000057220459,0.012664339266372794,736.06924906974,0.14695205478727788,84.06941822857642,1.0542250972330574
2026-06-24,2026-08-21,call,733.239990234375,774.0,0.1589041095890411,58,4.65,4.74,4.695,0.08999999999999986,0.019169329073482396,86.0,581,0.03690000057220459,0.012664339266372794,736.06924906974,0.1460951121764363,82.2101300720081,1.0555889071906681
2026-06-24,2026-08-21,call,733.239990234375,775.0,0.1589041095890411,58,4.41,4.49,4.45,0.08000000000000007,0.017977528089887656,403.0,3011,0.03690000057220459,0.012664339266372794,736.06924906974,0.14531505638652886,80.34570327010188,1.0569527171482787
2026-06-24,2026-08-21,call,733.239990234375,776.0,0.1589041095890411,58,4.18,4.26,4.22,0.08000000000000007,0.018957345971564,79.0,699,0.03690000057220459,0.012664339266372794,736.06924906974,0.14461832356160265,78.48574050934602,1.0583165271058894
2026-06-24,2026-08-21,call,733.239990234375,777.0,0.1589041095890411,58,3.95,4.03,3.99,0.08000000000000007,0.020050125313283224,154.0,1280,0.03690000057220459,0.012664339266372794,736.06924906974,0.14381630249030977,76.54791373979545,1.0596803370635002
2026-06-24,2026-08-21,call,733.239990234375,778.0,0.1589041095890411,58,3.73,3.81,3.77,0.08000000000000007,0.021220159151193654,51.0,1363,0.03690000057220459,0.012664339266372794,736.06924906974,0.1430360648638924,74.59153319277469,1.0610441470211107
2026-06-24,2026-08-21,call,733.239990234375,779.0,0.1589041095890411,58,3.53,3.61,3.57,0.08000000000000007,0.022408963585434195,217.0,992,0.03690000057220459,0.012664339266372794,736.06924906974,0.142418309527326,72.69208364527405,1.0624079569787215
2026-06-24,2026-08-21,call,733.239990234375,780.0,0.1589041095890411,58,3.33,3.41,3.37,0.08000000000000007,0.023738872403560853,510.0,13979,0.03690000057220459,0.012664339266372794,736.06924906974,0.1416951527788187,70.71973976530622,1.063771766936332
2026-06-24,2026-08-21,call,733.239990234375,781.0,0.1589041095890411,58,3.14,3.22,3.18,0.08000000000000007,0.025157232704402538,152.0,925,0.03690000057220459,0.012664339266372794,736.06924906974,0.1410046729800908,68.74680907258133,1.0651355768939428
2026-06-24,2026-08-21,call,733.239990234375,782.0,0.1589041095890411,58,2.96,3.03,2.995,0.06999999999999984,0.023372287145242015,100.0,565,0.03690000057220459,0.012664339266372794,736.06924906974,0.14027663826596995,66.73857931669292,1.0664993868515535
2026-06-24,2026-08-21,call,733.239990234375,783.0,0.1589041095890411,58,2.79,2.86,2.825,0.06999999999999984,0.024778761061946843,81.0,584,0.03690000057220459,0.012664339266372794,736.06924906974,0.1396639026686785,64.78365599662868,1.067863196809164
2026-06-24,2026-08-21,call,733.239990234375,784.0,0.1589041095890411,58,2.63,2.7,2.665,0.07000000000000028,0.026266416510319055,67.0,515,0.03690000057220459,0.012664339266372794,736.06924906974,0.1390997598591845,62.850757670074174,1.0692270067667748
2026-06-24,2026-08-21,call,733.239990234375,785.0,0.1589041095890411,58,2.47,2.54,2.505,0.06999999999999984,0.027944111776447043,644.0,2033,0.03690000057220459,0.012664339266372794,736.06924906974,0.1384268423721576,60.85052642105123,1.0705908167243856
2026-06-24,2026-08-21,call,733.239990234375,786.0,0.1589041095890411,58,2.32,2.39,2.355,0.07000000000000028,0.02972399150743112,58.0,935,0.03690000057220459,0.012664339266372794,736.06924906974,0.13780637900627876,58.88001807051365,1.0719546266819961
2026-06-24,2026-08-21,call,733.239990234375,787.0,0.1589041095890411,58,2.18,2.25,2.215,0.06999999999999984,0.03160270880361167,83.0,527,0.03690000057220459,0.012664339266372794,736.06924906974,0.13724630376426786,56.94887703799922,1.073318436639607
2026-06-24,2026-08-21,call,733.239990234375,788.0,0.1589041095890411,58,2.05,2.11,2.08,0.06000000000000005,0.028846153846153872,172.0,1099,0.03690000057220459,0.012664339266372794,736.06924906974,0.1366647532825859,55.010153223040476,1.0746822465972177
2026-06-24,2026-08-21,call,733.239990234375,789.0,0.1589041095890411,58,1.92,1.98,1.95,0.06000000000000005,0.0307692307692308,50.0,661,0.03690000057220459,0.012664339266372794,736.06924906974,0.13606215969208194,53.06621592164703,1.0760460565548282
2026-06-24,2026-08-21,call,733.239990234375,790.0,0.1589041095890411,58,1.8,1.86,1.83,0.06000000000000005,0.03278688524590167,1698.0,7849,0.03690000057220459,0.012664339266372794,736.06924906974,0.13553682957389174,51.18285072081742,1.077409866512439
2026-06-24,2026-08-21,call,733.239990234375,791.0,0.1589041095890411,58,1.69,1.75,1.72,0.06000000000000005,0.03488372093023259,43.0,958,0.03690000057220459,0.012664339266372794,736.06924906974,0.13510065143164932,49.37204497918786,1.0787736764700495
2026-06-24,2026-08-21,call,733.239990234375,792.0,0.1589041095890411,58,1.58,1.64,1.6099999999999999,0.05999999999999983,0.03726708074534151,112.0,760,0.03690000057220459,0.012664339266372794,736.06924906974,0.13455670399980735,47.50809881428483,1.0801374864276603
2026-06-24,2026-08-21,call,733.239990234375,793.0,0.1589041095890411,58,1.48,1.54,1.51,0.06000000000000005,0.03973509933774838,160.0,831,0.03690000057220459,0.012664339266372794,736.06924906974,0.13411417918242988,45.73025666191478,1.081501296385271
2026-06-24,2026-08-21,call,733.239990234375,794.0,0.1589041095890411,58,1.39,1.44,1.415,0.050000000000000044,0.035335689045936425,38.0,618,0.03690000057220459,0.012664339266372794,736.06924906974,0.13367513922418925,43.976692400446844,1.0828651063428816
2026-06-24,2026-08-21,call,733.239990234375,795.0,0.1589041095890411,58,1.3,1.35,1.3250000000000002,0.050000000000000044,0.0377358490566038,665.0,2378,0.03690000057220459,0.012664339266372794,736.06924906974,0.1332435465654241,42.25205050565795,1.0842289163004923
2026-06-24,2026-08-21,call,733.239990234375,796.0,0.1589041095890411,58,1.22,1.26,1.24,0.040000000000000036,0.03225806451612906,66.0,592,0.03690000057220459,0.012664339266372794,736.06924906974,0.13282400872364422,40.56131349478674,1.085592726258103
2026-06-24,2026-08-21,call,733.239990234375,797.0,0.1589041095890411,58,1.14,1.18,1.16,0.040000000000000036,0.03448275862068969,89.0,941,0.03690000057220459,0.012664339266372794,736.06924906974,0.13242187432323832,38.90981684207425,1.0869565362157136
2026-06-24,2026-08-21,call,733.239990234375,798.0,0.1589041095890411,58,1.06,1.11,1.085,0.050000000000000044,0.046082949308755804,49.0,897,0.03690000057220459,0.012664339266372794,736.06924906974,0.13204333557126752,37.303258073388164,1.0883203461733244
2026-06-24,2026-08-21,call,733.239990234375,799.0,0.1589041095890411,58,0.99,1.04,1.0150000000000001,0.050000000000000044,0.0492610837438424,31.0,717,0.03690000057220459,0.012664339266372794,736.06924906974,0.1316955351637252,35.747698121103156,1.0896841561309352
2026-06-24,2026-08-21,call,733.239990234375,800.0,0.1589041095890411,58,0.93,0.97,0.95,0.039999999999999925,0.04210526315789466,13306.0,19046,0.03690000057220459,0.012664339266372794,736.06924906974,0.13138667275062607,34.249551825419715,1.0910479660885457
2026-06-24,2026-08-21,call,733.239990234375,805.0,0.1589041095890411,58,0.66,0.7,0.6799999999999999,0.039999999999999925,0.0588235294117646,378.0,10057,0.03690000057220459,0.012664339266372794,736.06924906974,0.13007383673706405,27.410016417014276,1.097867015876599
2026-06-24,2026-08-21,call,733.239990234375,810.0,0.1589041095890411,58,0.47,0.51,0.49,0.040000000000000036,0.08163265306122457,131.0,12330,0.03690000057220459,0.012664339266372794,736.06924906974,0.12936044866822569,21.79905272760471,1.1046860656646527
2026-06-24,2026-08-21,call,733.239990234375,815.0,0.1589041095890411,58,0.35,0.37,0.36,0.020000000000000018,0.05555555555555561,47.0,2938,0.03690000057220459,0.012664339266372794,736.06924906974,0.12936393629566925,17.399319383547322,1.111505115452706
2026-06-24,2026-08-21,call,733.239990234375,820.0,0.1589041095890411,58,0.26,0.28,0.27,0.020000000000000018,0.07407407407407414,790.0,7569,0.03690000057220459,0.012664339266372794,736.06924906974,0.1299484855507938,13.98307327678348,1.1183241652407594
2026-06-24,2026-08-21,call,733.239990234375,825.0,0.1589041095890411,58,0.2,0.22,0.21000000000000002,0.01999999999999999,0.09523809523809518,180.0,16120,0.03690000057220459,0.012664339266372794,736.06924906974,0.13128767061658414,11.456648785190168,1.1251432150288128
2026-06-24,2026-08-21,call,733.239990234375,830.0,0.1589041095890411,58,0.15,0.17,0.16,0.020000000000000018,0.1250000000000001,12.0,13270,0.03690000057220459,0.012664339266372794,736.06924906974,0.13226884870472885,9.227791939187755,1.1319622648168661
2026-06-24,2026-08-21,call,733.239990234375,835.0,0.1589041095890411,58,0.12,0.13,0.125,0.010000000000000009,0.08000000000000007,31.0,2539,0.03690000057220459,0.012664339266372794,736.06924906974,0.13369437178752291,7.537784516738622,1.1387813146049197
2026-06-24,2026-08-21,call,733.239990234375,840.0,0.1589041095890411,58,0.1,0.12,0.11,0.01999999999999999,0.18181818181818174,3.0,1930,0.03690000057220459,0.012664339266372794,736.06924906974,0.13702973010836722,6.680699419809119,1.145600364392973
2026-06-24,2026-08-21,call,733.239990234375,845.0,0.1589041095890411,58,0.08,0.1,0.09,0.020000000000000004,0.22222222222222227,2.0,2274,0.03690000057220459,0.012664339266372794,736.06924906974,0.1390789035599878,5.623401351405372,1.1524194141810264
2026-06-24,2026-08-21,call,733.239990234375,850.0,0.1589041095890411,58,0.07,0.09,0.08,0.01999999999999999,0.24999999999999986,213.0,9739,0.03690000057220459,0.012664339266372794,736.06924906974,0.1423730471045616,5.019841790283456,1.1592384639690798
2026-06-24,2026-08-21,call,733.239990234375,855.0,0.1589041095890411,58,0.06,0.08,0.07,0.020000000000000004,0.28571428571428575,3.0,609,0.03690000057220459,0.012664339266372794,736.06924906974,0.1453204797363967,4.431560111059794,1.1660575137571332
2026-06-24,2026-08-21,call,733.239990234375,860.0,0.1589041095890411,58,0.05,0.07,0.060000000000000005,0.020000000000000004,0.33333333333333337,52.0,3331,0.03690000057220459,0.012664339266372794,736.06924906974,0.14785728928916556,3.853849574850888,1.1728765635451868
2026-06-24,2026-08-21,call,733.239990234375,870.0,0.1589041095890411,58,0.04,0.06,0.05,0.019999999999999997,0.3999999999999999,15.0,3326,0.03690000057220459,0.012664339266372794,736.06924906974,0.154643501185115,3.1994978845957345,1.1865146631212935
2026-06-24,2026-08-21,put,733.239990234375,590.0,0.1589041095890411,58,1.25,1.28,1.2650000000000001,0.030000000000000027,0.023715415019762865,15.0,6987,0.03690000057220459,0.012664339266372794,736.06924906974,0.31382137875997945,21.778483897309016,0.8046478749903025
2026-06-24,2026-08-21,put,733.239990234375,595.0,0.1589041095890411,58,1.33,1.36,1.3450000000000002,0.030000000000000027,0.022304832713754663,24.0,2770,0.03690000057220459,0.012664339266372794,736.06924906974,0.30731655249957773,23.112036079326536,0.8114669247783559
2026-06-24,2026-08-21,put,733.239990234375,600.0,0.1589041095890411,58,1.42,1.45,1.435,0.030000000000000027,0.020905923344947754,1321.0,112594,0.03690000057220459,0.012664339266372794,736.06924906974,0.3009775430263018,24.573576116313244,0.8182859745664093
2026-06-24,2026-08-21,put,733.239990234375,605.0,0.1589041095890411,58,1.51,1.55,1.53,0.040000000000000036,0.026143790849673224,85.0,2414,0.03690000057220459,0.012664339266372794,736.06924906974,0.2945606187872504,26.115080447055107,0.8251050243544628
2026-06-24,2026-08-21,put,733.239990234375,610.0,0.1589041095890411,58,1.62,1.65,1.635,0.029999999999999805,0.01834862385321089,6.0,2472,0.03690000057220459,0.012664339266372794,736.06924906974,0.2882335651014235,27.785036712274454,0.8319240741425161
2026-06-24,2026-08-21,put,733.239990234375,615.0,0.1589041095890411,58,1.73,1.77,1.75,0.040000000000000036,0.022857142857142878,518.0,48595,0.03690000057220459,0.012664339266372794,736.06924906974,0.2819532154424769,29.583056975999344,0.8387431239305696
2026-06-24,2026-08-21,put,733.239990234375,620.0,0.1589041095890411,58,1.85,1.9,1.875,0.04999999999999982,0.02666666666666657,129.0,12393,0.03690000057220459,0.012664339266372794,736.06924906974,0.27568127373735923,31.508965323035813,0.845562173718623
2026-06-24,2026-08-21,put,733.239990234375,625.0,0.1589041095890411,58,1.99,2.03,2.01,0.039999999999999813,0.01990049751243772,1951.0,7280,0.03690000057220459,0.012664339266372794,736.06924906974,0.2693838582346852,33.562902615555345,0.8523812235066763
2026-06-24,2026-08-21,put,733.239990234375,630.0,0.1589041095890411,58,2.15,2.19,2.17,0.040000000000000036,0.01843317972350232,2141.0,112478,0.03690000057220459,0.012664339266372794,736.06924906974,0.2634498586587682,35.870558209904736,0.8592002732947298
2026-06-24,2026-08-21,put,733.239990234375,635.0,0.1589041095890411,58,2.31,2.36,2.335,0.04999999999999982,0.02141327623126331,282.0,10105,0.03690000057220459,0.012664339266372794,736.06924906974,0.25725100701067216,38.25966421401313,0.8660193230827832
2026-06-24,2026-08-21,put,733.239990234375,640.0,0.1589041095890411,58,2.5,2.55,2.525,0.04999999999999982,0.019801980198019733,372.0,6967,0.03690000057220459,0.012664339266372794,736.06924906974,0.25128311406107967,40.89114167219014,0.8728383728708367
2026-06-24,2026-08-21,put,733.239990234375,645.0,0.1589041095890411,58,2.71,2.76,2.735,0.04999999999999982,0.01828153564899445,2214.0,4265,0.03690000057220459,0.012664339266372794,736.06924906974,0.24534363458780514,43.716307302833755,0.87965742265889
2026-06-24,2026-08-21,put,733.239990234375,650.0,0.1589041095890411,58,2.94,2.99,2.965,0.050000000000000266,0.016863406408094524,1923.0,10402,0.03690000057220459,0.012664339266372794,736.06924906974,0.2393771416732038,46.7283615173294,0.8864764724469434
2026-06-24,2026-08-21,put,733.239990234375,651.0,0.1589041095890411,58,2.98,3.04,3.01,0.06000000000000005,0.019933554817275767,109.0,146,0.03690000057220459,0.012664339266372794,736.06924906974,0.23810438415701535,47.328764703495985,0.8878402824045541
2026-06-24,2026-08-21,put,733.239990234375,652.0,0.1589041095890411,58,3.03,3.09,3.0599999999999996,0.06000000000000005,0.019607843137254923,70.0,132,0.03690000057220459,0.012664339266372794,736.06924906974,0.2369176578337735,47.966000732379534,0.8892040923621648
2026-06-24,2026-08-21,put,733.239990234375,653.0,0.1589041095890411,58,3.09,3.14,3.115,0.050000000000000266,0.016051364365971193,38.0,337,0.03690000057220459,0.012664339266372794,736.06924906974,0.23581308558801384,48.63912669293111,0.8905679023197755
2026-06-24,2026-08-21,put,733.239990234375,654.0,0.1589041095890411,58,3.14,3.2,3.17,0.06000000000000005,0.0189274447949527,30.0,191,0.03690000057220459,0.012664339266372794,736.06924906974,0.23468540215494732,49.31314750985859,0.8919317122773862
2026-06-24,2026-08-21,put,733.239990234375,655.0,0.1589041095890411,58,3.19,3.25,3.2199999999999998,0.06000000000000005,0.018633540372670825,253.0,6242,0.03690000057220459,0.012664339266372794,736.06924906974,0.23343494431949943,49.954586962934755,0.8932955222349969
2026-06-24,2026-08-21,put,733.239990234375,656.0,0.1589041095890411,58,3.25,3.31,3.2800000000000002,0.06000000000000005,0.018292682926829285,36.0,155,0.03690000057220459,0.012664339266372794,736.06924906974,0.23236225481832137,50.664422507895985,0.8946593321926075
2026-06-24,2026-08-21,put,733.239990234375,657.0,0.1589041095890411,58,3.3,3.36,3.33,0.06000000000000005,0.018018018018018035,40.0,168,0.03690000057220459,0.012664339266372794,736.06924906974,0.23107009208238774,51.3090769731135,0.8960231421502182
2026-06-24,2026-08-21,put,733.239990234375,658.0,0.1589041095890411,58,3.36,3.42,3.3899999999999997,0.06000000000000005,0.017699115044247805,30.0,156,0.03690000057220459,0.012664339266372794,736.06924906974,0.22995110099990995,52.02090628087325,0.8973869521078289
2026-06-24,2026-08-21,put,733.239990234375,659.0,0.1589041095890411,58,3.42,3.48,3.45,0.06000000000000005,0.0173913043478261,66.0,663,0.03690000057220459,0.012664339266372794,736.06924906974,0.22880817618275293,52.73353882512676,0.8987507620654396
2026-06-24,2026-08-21,put,733.239990234375,660.0,0.1589041095890411,58,3.48,3.54,3.51,0.06000000000000005,0.01709401709401711,1269.0,7607,0.03690000057220459,0.012664339266372794,736.06924906974,0.2276417054332934,53.447123816098554,0.9001145720230502
2026-06-24,2026-08-21,put,733.239990234375,661.0,0.1589041095890411,58,3.54,3.6,3.5700000000000003,0.06000000000000005,0.016806722689075643,70.0,390,0.03690000057220459,0.012664339266372794,736.06924906974,0.22645204937073146,54.16180702404092,0.9014783819806609
2026-06-24,2026-08-21,put,733.239990234375,662.0,0.1589041095890411,58,3.6,3.66,3.63,0.06000000000000005,0.016528925619834725,143.0,280,0.03690000057220459,0.012664339266372794,736.06924906974,0.22523954660544296,54.87773239022599,0.9028421919382716
2026-06-24,2026-08-21,put,733.239990234375,663.0,0.1589041095890411,58,3.66,3.73,3.6950000000000003,0.06999999999999984,0.018944519621109563,76.0,310,0.03690000057220459,0.012664339266372794,736.06924906974,0.22409442593091575,55.62557818545222,0.9042060018958823
2026-06-24,2026-08-21,put,733.239990234375,664.0,0.1589041095890411,58,3.73,3.79,3.76,0.06000000000000005,0.015957446808510654,68.0,174,0.03690000057220459,0.012664339266372794,736.06924906974,0.2229247313825086,56.37417490486249,0.905569811853493
2026-06-24,2026-08-21,put,733.239990234375,665.0,0.1589041095890411,58,3.79,3.86,3.825,0.06999999999999984,0.018300653594771198,231.0,4808,0.03690000057220459,0.012664339266372794,736.06924906974,0.2217308249510235,57.1236784388758,0.9069336218111037
2026-06-24,2026-08-21,put,733.239990234375,666.0,0.1589041095890411,58,3.86,3.93,3.895,0.07000000000000028,0.017971758664955144,65.0,324,0.03690000057220459,0.012664339266372794,736.06924906974,0.2205994164769504,57.9035459910956,0.9082974317687144
2026-06-24,2026-08-21,put,733.239990234375,667.0,0.1589041095890411,58,3.93,4.0,3.965,0.06999999999999984,0.017654476670870074,55.0,419,0.03690000057220459,0.012664339266372794,736.06924906974,0.2194421961260157,58.68381777686311,0.909661241726325
2026-06-24,2026-08-21,put,733.239990234375,668.0,0.1589041095890411,58,4.0,4.07,4.035,0.07000000000000028,0.01734820322180924,62.0,358,0.03690000057220459,0.012664339266372794,736.06924906974,0.2182595389912063,59.46465958827348,0.9110250516839357
2026-06-24,2026-08-21,put,733.239990234375,669.0,0.1589041095890411,58,4.07,4.14,4.105,0.0699999999999994,0.0170523751522532,49.0,700,0.03690000057220459,0.012664339266372794,736.06924906974,0.21705179749090384,60.246234971554664,0.9123888616415464
2026-06-24,2026-08-21,put,733.239990234375,670.0,0.1589041095890411,58,4.15,4.22,4.1850000000000005,0.0699999999999994,0.01672640382317787,703.0,6900,0.03690000057220459,0.012664339266372794,736.06924906974,0.21598308134406863,61.08392587127412,0.9137526715991571
2026-06-24,2026-08-21,put,733.239990234375,671.0,0.1589041095890411,58,4.22,4.29,4.255,0.07000000000000028,0.016451233842538257,54.0,518,0.03690000057220459,0.012664339266372794,736.06924906974,0.21472405786593574,61.86665516459711,0.9151164815567677
2026-06-24,2026-08-21,put,733.239990234375,672.0,0.1589041095890411,58,4.3,4.37,4.335,0.07000000000000028,0.01614763552479822,54.0,804,0.03690000057220459,0.012664339266372794,736.06924906974,0.21360045645817088,62.70412679585833,0.9164802915143785
2026-06-24,2026-08-21,put,733.239990234375,673.0,0.1589041095890411,58,4.38,4.45,4.415,0.07000000000000028,0.01585503963759916,56.0,713,0.03690000057220459,0.012664339266372794,736.06924906974,0.21244891337339258,63.541308311299176,0.9178441014719891
2026-06-24,2026-08-21,put,733.239990234375,674.0,0.1589041095890411,58,4.46,4.54,4.5,0.08000000000000007,0.017777777777777795,49.0,320,0.03690000057220459,0.012664339266372794,736.06924906974,0.21134746444138858,64.40422138292094,0.9192079114295998
2026-06-24,2026-08-21,put,733.239990234375,675.0,0.1589041095890411,58,4.55,4.62,4.585,0.07000000000000028,0.015267175572519146,395.0,10117,0.03690000057220459,0.012664339266372794,736.06924906974,0.2102167940847798,65.26631751456868,0.9205717213872104
2026-06-24,2026-08-21,put,733.239990234375,676.0,0.1589041095890411,58,4.63,4.71,4.67,0.08000000000000007,0.01713062098501072,54.0,716,0.03690000057220459,0.012664339266372794,736.06924906974,0.20905731050318802,66.12778990776711,0.9219355313448212
2026-06-24,2026-08-21,put,733.239990234375,677.0,0.1589041095890411,58,4.72,4.79,4.755,0.07000000000000028,0.014721345951629923,185.0,369,0.03690000057220459,0.012664339266372794,736.06924906974,0.2078693905547552,66.98882560567107,0.9232993413024319
2026-06-24,2026-08-21,put,733.239990234375,678.0,0.1589041095890411,58,4.81,4.88,4.845,0.07000000000000028,0.014447884416924723,56.0,371,0.03690000057220459,0.012664339266372794,736.06924906974,0.20672706045248546,67.87362914503768,0.9246631512600425
2026-06-24,2026-08-21,put,733.239990234375,679.0,0.1589041095890411,58,4.9,4.97,4.9350000000000005,0.0699999999999994,0.014184397163120444,46.0,343,0.03690000057220459,0.012664339266372794,736.06924906974,0.20555508809353903,68.75746558357604,0.9260269612176533
2026-06-24,2026-08-21,put,733.239990234375,680.0,0.1589041095890411,58,4.99,5.07,5.03,0.08000000000000007,0.01590457256461234,422.0,6844,0.03690000057220459,0.012664339266372794,736.06924906974,0.20442562271262815,69.6636176319493,0.9273907711752639
